pitcher,player_name,game_year,n,arm_angle,release_z,stuff,locp,pit,fb_VAA,n_next,arm_angle_next,release_z_next,stuff_next,locp_next,pit_next,fb_VAA_next,d_slot,d_stuff,d_loc,d_pit,d_fb_VAA
671106,"Allen, Logan",2024,1665.0,44.5884149723494,5.376204204204203,92.5381456953642,92.50472004816376,84.12225165562914,-4.501565005996955,2709.0,36.212124088094036,5.236655592469545,91.5388245354073,99.501899847369,91.9537140504323,-4.303389878037913,-8.376290884255361,-0.9993211599568923,6.997179799205242,7.831462394803154,0.19817512795904246
670955,"Uceta, Edwin",2021,361.0,31.338078921482367,5.318448753462604,93.75985915963024,95.3499679604846,89.71647798952043,-4.434444987532601,292.0,22.977054794520544,5.070993150684932,96.66986301369862,93.73390410958903,93.60595890410958,-4.064829541057698,-8.361024126961823,2.9100038540683784,-1.6160638508955714,3.889480914589157,0.36961544647490285
676440,"Bibee, Tanner",2023,2326.0,59.37223625153615,6.365180567497851,101.54472868217051,97.74286821705424,97.9331007751938,-5.161646062611611,2851.0,51.022518414591374,6.177600841809891,102.76879522304176,99.56741131015102,99.4640604144713,-4.955028834524604,-8.349717836944777,1.2240665408712488,1.8245430930967785,1.530959639277512,0.20661722808700755
694363,"Shuster, Jared",2024,1290.0,39.73348837209303,5.553232558139535,85.0093953488372,103.91395348837212,92.01711627906975,-4.844994687558543,280.0,31.421814067536758,5.364535714285714,92.27584004495225,104.78413560591872,98.47983267777984,-4.730781018807361,-8.31167430455627,7.266444696115045,0.8701821175466051,6.462716398710086,0.11421366875118188
596071,"Peters, Dillon",2021,443.0,52.22030691462927,5.665304740406322,90.55552036199096,99.55212669683256,89.30158371040726,-4.709363371954521,796.0,43.974846398447525,5.389811557788945,95.90637634891236,101.65248250444104,99.91865497556628,-5.1014317327527285,-8.245460516181744,5.3508559869214025,2.10035580760848,10.617071265159026,-0.3920683607982074
676106,"Hancock, Emerson",2024,1014.0,27.464762224209895,5.568727810650888,90.86609779482264,98.53050814956856,90.6531735378715,-4.773775886572462,1439.0,19.227459726681023,5.380361362056984,90.03851527819174,99.7707632345218,87.85030083402049,-5.662075052054123,-8.237302497528873,-0.8275825166308977,1.2402550849532332,-2.8028727038510084,-0.8882991654816612
681347,"Burrows, Mike",2025,1537.0,47.779361005643864,6.124248536109304,94.64758896999552,101.0251375520648,97.56943260299904,-4.7534662631242375,1567.0,39.55666662299516,5.945379706445437,93.7619624861601,98.00576641077288,92.72805361921534,-4.662829083590148,-8.222694382648704,-0.8856264838354235,-3.019371141291927,-4.841378983783699,0.0906371795340899
547179,"Lorenzen, Michael",2021,481.0,42.69125278223488,5.845717255717256,100.51849686847592,100.59231732776622,100.72572025052186,-6.136869344924139,1732.0,34.483660807236774,5.620415704387992,96.03261818181817,96.77578181818178,93.8962666666666,-5.827178651027742,-8.20759197499811,-4.485878686657756,-3.8165355095844404,-6.829453583855255,0.30969069389639703
665152,"Kremer, Dean",2021,1055.0,45.54257898855236,6.003175355450236,90.80618806875631,98.18810920121338,90.44072800808898,-4.827593229822604,2108.0,37.42913080135411,5.897352941176471,99.13027921231316,100.09018021526492,98.44201753049212,-4.714581667495895,-8.113448187198244,8.324091143556842,1.9020710140515433,8.001289522403141,0.11301156232670895
663765,"Woodford, Jake",2022,801.0,42.96319530097262,5.667278401997502,88.70880918220946,106.75116212338594,93.9127977044476,-5.96699796232695,991.0,35.06984467075183,5.338607467204844,90.31155646437082,105.25480275736837,95.42452504741182,-5.743292833271491,-7.8933506302207945,1.60274728216136,-1.4963593660175718,1.511727342964221,0.22370512905545858
676106,"Hancock, Emerson",2025,1439.0,19.227459726681023,5.380361362056984,90.03851527819174,99.7707632345218,87.85030083402049,-5.662075052054123,2098.0,11.336577948711975,5.039037178265014,100.90546000000003,105.89243000000003,101.30128999999997,-4.501418781708983,-7.890881777969048,10.866944721808295,6.121666765478238,13.450989165979479,1.1606562703451404
672335,"Pérez, Cionel",2021,454.0,44.1000104468219,5.67259911894273,93.60123348017622,85.32286343612336,81.93779735682821,-4.530990073200595,958.0,36.24280540398258,5.537891440501044,103.53855753646675,103.57006482982167,105.17273905996758,-4.382331832975057,-7.857205042839318,9.937324056290535,18.24720139369832,23.23494170313937,0.1486582402255383
669160,"May, Dustin",2021,506.0,31.504453425343208,5.473537549407115,,,,-5.534997516611359,474.0,23.666666666666668,5.16957805907173,111.5648083623693,96.75240418118469,106.13836236933795,-5.450427039390397,-7.83778675867654,,,,0.08457047722096167
